ImageX,ImageY,Band01,Band02,Band03,Band04,Band05,Band06,Band07,Band08,Band8A,Band09,Band11,Band12
26,76,13,15,19,23,28,39,41,47,50,47,37,46
26,77,20,23,28,34,40,48,50,55,56,61,50,54
26,78,10,15,17,19,21,28,31,35,38,29,24,33
26,79,8,11,15,17,24,36,41,47,44,40,30,44
26,80,9,13,17,19,25,37,44,48,47,37,26,48
26,81,9,12,18,21,28,38,41,46,50,52,38,46
26,82,20,24,31,35,39,44,46,49,49,52,50,47
26,83,22,24,30,35,38,44,46,51,48,58,52,49
26,84,23,29,34,40,40,42,44,50,45,57,54,46
26,85,9,21,24,26,33,33,37,41,39,46,40,39
26,86,9,10,17,21,29,39,44,50,52,48,37,45
26,87,8,13,19,23,27,35,36,39,42,40,32,38
26,88,8,15,21,26,31,43,47,53,50,51,42,51
26,89,9,12,19,25,32,42,49,52,54,65,45,54
26,90,6,14,19,26,34,43,48,54,53,73,51,54
26,91,4,9,16,21,29,40,45,53,50,66,43,51
26,92,6,16,25,33,41,60,67,77,71,76,51,73
26,93,3,11,17,25,34,47,53,60,59,78,51,61
26,94,8,18,27,39,43,51,57,69,80,82,50,63
26,95,14,22,34,47,62,85,93,104,102,92,56,104
26,96,3,9,18,20,33,59,66,76,73,79,50,75
26,97,6,15,22,31,36,49,53,63,64,74,52,61
26,98,8,16,23,33,34,43,47,52,54,65,50,51
26,99,0,0,4,0,0,0,0,0,5,1,1,0
26,100,15,24,35,47,46,51,54,60,68,81,61,57
26,101,9,16,25,36,45,57,64,69,70,89,58,71
26,102,11,20,31,44,54,61,67,77,76,92,63,77
26,103,5,13,26,34,45,68,77,87,85,88,55,87
26,104,5,13,22,31,38,54,61,72,71,83,54,71
26,105,7,14,20,30,40,52,58,68,67,92,61,67
26,106,3,13,22,30,40,54,60,70,71,81,52,70
26,107,9,21,32,43,50,59,63,74,70,93,67,72
26,108,6,13,20,30,37,50,56,66,66,84,53,66
26,109,5,13,20,31,39,52,58,68,68,84,52,68
26,110,3,10,18,24,36,48,55,65,66,77,47,66
26,111,4,12,22,24,36,28,29,27,28,9,4,29
26,112,6,11,19,24,38,57,65,76,75,83,51,76
26,113,6,15,24,35,44,58,65,75,75,86,56,75
26,114,15,25,35,53,60,63,69,78,79,99,70,79
26,115,4,13,23,27,42,69,79,89,89,79,47,90
26,116,3,9,19,16,34,68,78,90,82,67,38,89
26,117,3,10,18,18,31,59,67,75,74,68,42,74
26,118,6,14,22,27,38,57,64,72,70,85,57,72
26,119,6,12,19,28,36,52,57,65,66,82,55,65
26,120,5,11,18,26,37,52,60,66,66,84,54,69
26,121,6,13,21,28,38,56,64,73,69,83,55,73
26,122,7,17,29,36,50,69,77,82,83,92,60,86
26,123,9,19,29,39,50,63,73,81,81,90,62,82
26,124,20,34,48,73,82,88,94,105,106,111,74,107
26,125,12,22,34,49,61,75,82,93,92,96,64,93
27,1,6,9,13,16,27,43,47,54,51,43,31,54
27,2,48,49,53,52,55,57,58,62,72,81,78,64
27,3,10,13,15,11,15,30,34,38,47,18,12,38
27,4,16,15,18,21,23,36,39,44,53,49,37,46
27,5,3,4,6,5,14,31,35,41,44,27,18,41
27,6,0,3,5,4,11,28,32,36,39,18,10,36
27,7,2,5,9,8,15,31,36,40,40,25,15,39
27,8,2,3,8,6,10,24,28,30,36,18,11,29
27,9,11,12,15,14,22,33,38,46,45,41,30,42
27,10,1,3,5,3,10,28,34,36,38,13,8,38
27,11,3,6,10,10,19,41,48,53,53,36,22,54
27,12,4,9,12,15,20,35,40,46,49,42,27,47
27,13,5,8,12,15,25,36,40,47,46,48,30,47
27,14,1,2,5,4,10,27,32,33,36,15,7,35
27,15,2,3,6,5,12,29,34,37,38,20,11,37
27,16,1,3,7,6,14,33,39,42,41,23,12,42
27,17,2,3,6,5,12,27,32,35,35,21,12,36
27,18,1,2,5,4,10,27,31,33,34,18,9,35
27,19,1,4,7,7,13,29,33,37,33,24,14,37
27,20,0,2,5,4,10,28,32,33,35,13,7,36
27,21,0,3,5,4,11,26,31,34,32,16,8,34
27,22,1,3,6,4,11,29,33,36,40,19,9,38
27,23,2,3,6,5,12,31,36,40,39,22,13,39
27,24,1,2,5,4,9,23,28,30,30,16,9,30
27,25,1,3,5,5,10,25,30,31,34,18,11,33
27,26,2,3,6,4,13,29,33,38,44,21,10,38
27,27,3,4,8,10,16,30,36,40,47,29,17,42
27,28,1,3,5,4,11,29,35,36,39,18,8,38
27,29,3,5,9,10,18,36,42,43,48,36,21,46
27,30,1,3,5,6,11,26,31,36,38,20,11,36
27,31,3,5,8,9,17,30,35,41,42,33,19,41
27,32,2,4,7,7,13,28,33,37,41,25,16,39
27,33,3,7,11,12,19,32,37,43,44,39,24,44
27,34,0,4,7,8,13,23,28,30,31,24,16,31
27,35,2,5,8,10,18,30,34,40,43,39,23,43
27,36,4,8,12,20,24,31,36,44,49,66,39,45
27,37,4,9,13,20,27,33,38,44,53,69,42,47
27,38,4,10,14,21,26,34,38,45,49,66,40,46
27,39,3,6,9,13,18,25,30,34,40,37,26,34
27,40,3,9,14,19,27,40,47,57,58,61,35,57
27,41,4,9,12,19,26,34,39,44,50,54,33,47
27,42,3,7,10,13,17,27,31,35,37,31,20,36
27,43,3,9,15,21,31,43,50,59,56,69,41,60
27,44,3,7,11,14,24,34,38,45,54,48,27,47
27,45,5,11,17,23,33,43,50,59,64,72,41,62
27,46,5,10,15,23,31,37,43,51,56,71,42,53
27,47,6,11,15,21,27,32,37,43,57,59,39,44
27,48,5,11,16,22,31,43,49,57,63,74,45,59
27,49,4,10,15,22,28,34,39,46,49,62,40,49
27,50,2,7,10,13,17,24,28,32,34,38,25,33
27,51,6,10,14,18,24,35,39,43,48,53,35,44
27,52,5,11,17,23,30,45,52,60,60,72,44,61
27,53,5,10,14,19,25,32,38,44,51,67,42,46
27,54,3,9,16,14,29,55,64,76,76,63,35,74
27,55,8,16,26,37,50,63,70,80,83,93,63,81
27,56,6,12,18,23,34,50,57,65,68,74,45,66
27,57,6,13,19,28,36,51,57,67,68,79,51,67
27,58,6,11,17,25,31,39,44,54,62,76,45,56
27,59,6,11,16,25,34,42,48,58,65,78,48,59
27,60,7,12,18,23,32,49,56,63,70,74,46,67
27,61,7,11,16,20,28,42,48,56,56,72,47,56
27,62,6,10,15,21,29,41,47,56,55,67,41,57
27,63,6,10,15,18,28,43,50,59,54,64,40,58
27,64,7,11,17,22,30,45,52,56,60,69,43,60
27,65,5,9,13,18,26,33,38,43,44,54,35,47
27,66,6,9,14,19,24,32,37,42,46,54,35,43
27,67,5,9,13,17,23,28,32,36,43,47,29,39
27,68,5,8,13,16,26,38,44,51,55,55,32,52
27,69,6,9,12,17,24,35,39,44,54,52,34,47
27,70,2,4,7,8,14,24,28,30,34,24,15,31
27,71,7,11,16,19,24,32,36,41,40,39,27,40
27,72,10,13,18,24,30,38,42,47,47,65,45,48
27,73,12,15,20,22,27,36,41,44,48,53,46,43
27,74,13,14,19,24,32,42,46,51,53,58,46,53
27,75,13,17,23,27,33,41,43,49,46,47,39,48
27,76,14,22,25,29,33,39,43,48,46,46,40,46
27,77,13,16,23,25,35,45,48,53,55,54,41,53
27,78,10,14,17,22,28,43,50,51,52,49,34,52
27,79,9,13,18,25,29,42,48,55,61,58,41,57
27,80,11,13,17,19,24,37,39,45,42,37,29,43
27,81,18,21,26,31,33,38,41,45,46,47,46,43
27,82,21,25,30,34,40,45,48,52,52,59,56,51
27,83,20,25,30,35,36,43,46,51,49,55,52,51
27,84,17,25,30,33,40,47,49,56,51,62,54,55
27,85,9,15,22,27,35,44,48,52,52,57,41,51
27,86,14,19,24,29,35,43,45,47,47,60,51,47
27,87,19,17,23,33,34,40,44,46,51,57,50,45
27,88,26,37,44,49,50,50,53,57,53,64,56,54
27,89,15,23,29,38,41,48,50,54,53,71,63,53
27,90,1,8,13,22,28,37,42,51,50,73,46,52
27,91,4,10,16,23,29,39,45,54,58,74,48,53
27,92,6,15,23,29,37,48,51,55,58,69,50,58
27,93,25,32,40,48,50,56,59,67,64,78,75,65
27,94,8,16,23,29,36,43,46,53,53,67,51,51
27,95,15,24,36,51,67,83,90,102,102,93,62,102
27,96,6,16,26,38,45,53,59,69,71,89,62,70
27,97,5,11,20,26,34,53,58,67,67,83,56,67
27,98,5,15,25,39,46,51,57,66,66,73,48,69
27,99,5,12,19,28,34,42,48,56,57,76,50,55
27,100,5,12,18,27,35,54,59,64,71,80,60,70
27,101,2,8,15,21,31,51,58,68,68,78,48,68
27,102,3,10,17,23,32,55,62,71,72,74,46,71
27,103,6,17,28,43,50,59,65,76,74,93,64,76
27,104,7,14,21,30,40,50,55,61,61,88,58,63
27,105,5,12,19,26,35,51,59,71,70,83,53,71
27,106,5,13,22,30,38,52,57,64,67,80,56,66
27,107,9,18,26,35,42,58,65,75,77,91,65,75
27,108,3,10,17,22,32,49,56,65,65,76,48,65
27,109,7,16,22,32,36,39,44,51,51,87,70,51
27,110,4,9,21,26,37,45,47,52,41,35,22,47
27,111,3,12,26,24,38,28,27,26,1,0,0,18
27,112,6,11,19,27,36,54,60,66,71,83,51,70
27,113,5,14,24,34,42,56,64,75,74,86,55,76
27,114,15,24,35,52,60,68,75,86,84,101,70,86
27,115,7,15,24,35,42,62,69,78,78,84,56,79
27,116,7,15,24,34,41,55,61,69,70,86,60,70
27,117,4,10,18,20,32,53,61,67,69,71,48,68
27,118,7,15,22,30,38,50,55,62,64,82,63,63
27,119,4,11,20,25,37,54,61,69,69,77,52,69
27,120,5,13,23,29,43,67,75,82,84,81,50,84
27,121,9,19,30,41,54,66,73,82,81,97,64,82
27,122,4,12,19,30,40,57,66,75,74,84,51,77
27,123,4,9,18,23,34,54,62,70,71,78,48,71
27,124,3,8,15,22,31,43,49,58,59,75,48,59
27,125,9,16,27,34,48,64,71,80,79,88,62,81
28,1,1,3,6,5,11,29,34,36,37,13,7,36
28,2,28,32,37,40,45,47,49,48,51,53,51,51
28,3,36,33,28,27,28,33,35,33,38,16,14,34
28,4,3,8,8,6,8,18,21,23,34,11,8,22
28,5,12,16,16,11,15,31,36,39,45,20,16,40
28,6,2,6,7,6,14,35,41,46,42,24,14,46
28,7,3,6,9,11,19,29,33,36,39,31,20,38
28,8,2,4,7,5,13,33,38,40,42,22,12,43
28,9,23,24,27,31,37,42,44,48,51,71,70,50
28,10,7,10,11,10,20,36,43,48,48,37,30,47
28,11,1,2,5,4,10,27,32,34,37,15,8,36
28,12,6,8,12,15,24,35,40,46,46,49,31,46
28,13,7,11,15,21,26,34,40,44,47,56,39,46
28,14,1,3,5,4,11,30,35,36,36,17,10,38
28,15,1,3,6,5,10,28,32,34,35,17,9,35
28,16,1,2,4,3,9,23,28,29,37,14,7,32
28,17,1,3,5,4,12,27,32,33,35,18,10,36
28,18,0,3,5,4,10,28,32,34,34,15,8,35
28,19,0,3,5,4,11,28,33,34,38,15,7,36
28,20,1,3,5,4,11,30,36,40,40,14,6,39
28,21,1,2,5,4,10,28,34,36,36,14,7,37
28,22,1,2,4,4,9,23,28,29,33,14,8,31
28,23,0,2,4,2,7,23,29,30,32,10,5,31
28,24,1,2,4,4,9,22,27,29,31,15,8,30
28,25,1,4,7,6,15,31,36,42,45,22,12,42
28,26,0,3,5,4,10,27,30,33,33,16,9,35
28,27,1,3,5,5,11,26,32,31,34,19,11,35
28,28,1,2,4,4,8,20,25,28,27,15,8,28
28,29,1,3,7,5,16,40,47,53,55,26,12,55
28,30,1,3,6,5,12,30,34,41,44,21,11,40
28,31,1,3,6,5,12,25,30,38,35,18,10,36
28,32,2,5,8,9,17,35,40,46,47,31,17,48
28,33,2,3,7,7,13,31,37,43,45,24,14,42
28,34,0,5,7,9,13,24,29,30,34,27,17,32
28,35,2,5,8,9,15,25,32,37,39,35,21,35
28,36,5,11,16,24,32,40,45,52,59,72,43,53
28,37,4,9,13,22,27,34,40,47,50,69,43,48
28,38,3,7,12,18,23,33,38,44,46,57,34,47
28,39,3,7,10,13,19,29,35,40,47,40,26,40
28,40,4,10,15,23,29,36,42,50,53,74,46,51
28,41,3,8,12,17,25,34,40,49,47,62,36,50
28,42,2,5,8,9,15,27,31,36,41,31,18,35
28,43,3,8,12,16,24,33,37,42,41,38,27,43
28,44,4,9,13,20,28,39,46,54,61,68,38,57
28,45,0,4,7,8,12,20,22,26,30,23,14,26
28,46,2,5,8,10,14,20,23,26,29,27,17,26
28,47,1,5,7,9,15,22,25,28,28,31,20,28
28,48,1,4,7,8,13,19,21,24,26,29,19,25
28,49,1,3,5,6,11,18,22,26,36,26,15,25
28,50,1,6,9,12,21,26,29,33,33,37,24,31
28,51,2,6,10,13,16,23,27,33,33,33,21,32
28,52,4,8,11,17,22,26,30,35,42,49,32,38
28,53,4,9,12,17,23,29,33,38,44,52,35,40
28,54,7,14,19,28,35,41,46,53,53,59,45,53
28,55,6,12,18,27,35,44,49,58,57,63,46,58
28,56,5,11,17,21,32,49,55,63,64,73,43,64
28,57,5,11,16,20,32,46,51,59,64,70,42,58
28,58,5,10,16,19,30,49,54,64,58,68,40,64
28,59,5,10,15,21,30,38,44,54,53,67,40,54
28,60,5,9,14,15,27,54,63,71,72,65,37,72
28,61,7,11,16,21,27,45,51,60,62,70,49,60
28,62,6,10,15,19,29,46,53,61,61,70,43,61
28,63,6,11,15,22,31,41,47,54,56,65,37,56
28,64,7,12,17,25,32,41,47,56,54,72,44,58
28,65,5,9,13,18,25,32,37,42,42,52,34,43
28,66,6,11,15,23,29,36,42,50,56,72,44,52
28,67,6,10,14,22,28,35,41,48,54,68,41,50
28,68,5,9,13,21,28,36,41,49,55,65,39,51
28,69,5,10,14,20,26,32,36,42,42,47,34,43
28,70,6,10,15,22,29,36,41,50,50,68,40,51
28,71,3,6,9,10,18,28,32,37,38,36,22,39
28,72,3,5,8,10,16,26,29,34,37,35,21,36
28,73,6,8,12,18,25,33,36,41,41,47,34,42
28,74,13,17,21,27,33,44,48,53,52,61,48,53
28,75,7,12,18,25,32,42,48,54,56,67,43,56
28,76,11,16,20,22,25,36,40,44,45,38,30,43
28,77,11,16,20,23,28,35,38,44,43,42,34,42
28,78,6,9,15,15,21,33,38,41,40,32,24,41
28,79,7,10,14,17,27,42,47,49,45,46,32,51
28,80,10,15,20,22,30,47,53,57,49,45,35,57
28,81,18,21,27,31,34,39,42,46,44,51,46,43
28,82,22,24,29,34,38,41,43,47,45,52,49,44
28,83,20,25,31,35,40,44,45,49,50,56,51,47
28,84,8,10,16,22,30,40,46,53,50,50,33,53
28,85,8,12,17,23,31,41,46,54,49,65,46,51
28,86,16,21,26,32,35,42,47,54,54,59,49,51
28,87,15,19,25,30,34,37,40,44,44,51,47,41
28,88,19,24,31,38,40,46,47,50,53,58,54,51
28,89,17,24,31,38,43,47,48,52,51,65,57,48
28,90,4,7,13,20,29,40,45,53,55,68,43,53
28,91,5,12,18,27,34,44,49,58,56,71,47,57
28,92,12,16,22,28,36,46,50,55,55,63,48,54
28,93,12,12,17,23,29,40,44,51,49,62,43,49
28,94,4,9,16,21,31,46,53,61,60,76,52,61
28,95,5,13,19,29,36,50,56,64,63,86,58,64
28,96,6,16,25,37,45,56,61,73,68,87,58,73
28,97,4,13,21,27,39,49,56,66,70,84,53,66
28,98,5,18,30,49,56,65,71,81,82,98,64,83
28,99,7,22,37,59,68,74,80,91,94,106,72,92
28,100,11,20,30,45,53,58,63,72,75,100,72,73
28,101,5,13,20,26,36,51,56,62,64,85,57,66
28,102,5,12,19,24,34,53,59,70,68,70,48,68
28,103,4,9,17,20,34,57,64,75,70,72,45,74
28,104,6,13,20,27,39,58,66,73,73,82,52,75
28,105,5,14,20,27,35,52,59,66,69,84,59,67
28,106,7,16,23,31,36,45,51,58,59,86,68,58
28,107,3,9,16,25,33,45,51,58,62,78,53,61
28,108,3,9,17,24,33,52,58,67,68,83,53,69
28,109,5,15,21,32,36,44,50,60,60,87,65,60
28,110,3,12,19,24,31,39,44,50,51,75,46,51
28,111,8,14,22,31,41,55,58,57,65,66,42,63
28,112,9,14,21,30,41,55,62,71,70,92,60,73
28,113,5,13,23,30,43,63,71,80,81,79,47,81
28,114,5,13,23,29,42,62,70,78,78,79,47,80
28,115,6,13,21,29,41,61,69,79,78,88,58,80
28,116,8,17,26,39,46,59,66,75,73,89,60,77
28,117,7,18,27,38,48,57,63,72,74,93,61,73
28,118,8,18,27,40,45,51,56,63,61,91,67,64
28,119,7,16,26,33,47,78,88,98,96,85,53,99
28,120,16,27,39,59,68,76,82,91,93,100,69,92
28,121,15,26,38,57,69,79,86,96,97,98,65,97
28,122,13,26,39,56,68,77,84,96,95,95,61,97
28,123,10,17,25,36,47,58,65,74,77,91,65,76
28,124,3,9,16,23,32,41,47,54,59,79,48,57
28,125,6,15,24,39,48,59,66,75,74,91,57,77
29,1,0,3,4,3,8,23,27,31,31,13,7,30
29,2,3,5,7,7,14,32,37,42,40,26,18,41
29,3,25,31,34,37,37,43,47,51,57,73,68,54
29,4,7,10,10,9,15,28,31,34,47,33,20,34
29,5,1,3,6,5,10,28,32,36,36,20,13,35
29,6,5,7,9,8,13,31,34,37,42,26,18,39
29,7,1,4,6,6,12,26,31,34,37,21,12,33
29,8,1,3,6,4,11,32,38,41,42,18,10,41
29,9,5,4,7,7,13,30,34,36,40,26,16,38
29,10,3,4,7,7,12,29,33,35,37,23,15,37
29,11,1,2,5,3,9,26,30,32,36,11,5,34
29,12,1,2,4,2,7,24,30,31,32,11,5,33
29,13,8,14,18,29,34,39,45,52,52,80,56,54
29,14,1,3,7,6,14,35,40,42,44,20,12,43
29,15,1,3,6,5,12,27,32,34,35,18,10,35
29,16,4,8,12,16,21,30,34,40,41,45,29,39
29,17,1,3,6,4,11,28,33,37,37,17,8,36
29,18,1,3,6,6,13,30,34,37,37,21,12,38
29,19,1,3,5,5,12,26,30,32,32,20,12,33
29,20,7,8,10,12,21,36,41,46,48,42,26,47
29,21,2,3,6,5,11,27,31,34,37,18,10,34
29,22,1,3,6,4,11,26,31,35,34,19,10,34
29,23,1,3,4,4,9,23,28,29,31,16,9,30
29,24,3,5,8,8,13,28,33,34,39,27,17,36
29,25,3,5,8,9,15,31,37,37,41,29,18,41
29,26,3,6,9,10,18,39,45,49,56,33,21,53
29,27,0,2,5,4,11,31,38,41,41,17,8,41
29,28,5,7,11,13,23,40,47,55,56,45,26,56
29,29,3,5,7,8,13,27,32,36,36,28,17,36
29,30,0,3,6,5,13,31,38,43,41,20,11,43
29,31,2,3,7,5,12,29,34,42,41,22,11,40
29,32,1,4,8,8,16,34,40,45,45,28,16,46
29,33,1,4,7,7,15,27,32,37,37,27,16,37
29,34,0,3,7,7,12,24,29,33,33,23,13,32
29,35,1,4,7,7,13,24,28,33,36,25,15,34
29,36,3,7,11,17,23,30,35,41,43,50,32,42
29,37,4,9,13,19,25,33,40,44,46,59,36,45
29,38,2,5,9,10,19,28,33,39,39,34,21,39
29,39,2,6,9,12,17,24,29,36,42,36,23,34
29,40,2,6,10,13,21,29,33,38,39,38,25,39
29,41,2,6,9,10,16,28,32,38,41,31,20,39
29,42,3,6,9,11,18,27,33,33,39,29,19,36
29,43,3,6,11,14,17,27,31,38,40,32,21,35
29,44,1,4,7,8,12,21,25,28,36,26,17,29
29,45,3,7,11,16,20,26,30,36,38,44,27,36
29,46,0,3,6,7,12,19,22,24,27,24,15,26
29,47,0,3,6,7,11,17,19,22,23,22,14,22
29,48,3,9,13,17,23,29,33,38,39,42,28,38
29,49,2,5,8,10,16,24,27,28,35,34,21,31
29,50,1,4,6,8,14,21,23,29,31,29,18,26
29,51,0,3,5,6,10,18,21,23,23,20,12,24
29,52,1,4,5,7,12,18,21,23,31,24,14,24
29,53,2,7,10,14,19,24,28,34,34,41,28,34
29,54,4,9,13,18,24,30,35,42,43,59,37,43
29,55,6,12,17,25,33,41,46,54,56,67,43,56
29,56,5,10,16,19,31,45,50,60,61,71,45,59
29,57,5,10,17,23,33,45,51,60,62,72,43,61
29,58,5,10,16,19,28,42,47,54,59,68,41,55
29,59,6,12,17,25,32,43,49,58,56,70,43,60
29,60,6,11,15,22,30,39,45,52,59,73,44,56
29,61,8,11,15,23,30,37,42,49,52,71,45,51
29,62,6,10,15,19,28,42,47,54,55,65,39,57
29,63,5,9,12,19,26,34,38,45,47,58,37,47
29,64,6,11,15,23,30,39,44,53,54,72,43,55
29,65,6,10,14,21,29,36,42,47,57,67,41,52
29,66,8,13,18,27,35,47,53,63,67,78,48,63
29,67,7,12,16,25,33,42,48,56,61,75,45,59
29,68,7,11,16,25,32,40,46,56,64,74,44,59
29,69,6,11,15,25,31,40,45,53,53,64,38,55
29,70,6,10,15,23,29,37,43,50,57,66,39,53
29,71,6,10,14,21,27,34,38,45,45,51,34,46
29,72,6,11,16,23,31,39,45,52,51,66,40,54
29,73,4,8,11,15,22,32,37,40,44,43,27,44
29,74,7,11,15,21,26,34,39,41,45,52,38,45
29,75,3,5,8,9,17,24,26,31,29,27,18,32
29,76,8,11,16,21,27,37,43,48,50,45,31,50
29,77,9,13,17,18,23,41,46,52,52,39,28,49
29,78,4,6,9,7,17,29,34,22,45,31,19,36
29,79,9,14,18,20,22,32,36,41,41,33,28,39
29,80,13,16,20,23,32,40,43,45,47,46,38,47
29,81,18,25,30,34,37,40,42,46,44,50,45,44
29,82,17,23,27,32,35,42,46,52,50,59,47,50
29,83,19,24,29,36,41,47,50,55,52,60,54,52
29,84,10,11,21,21,31,60,68,75,70,53,35,78
29,85,9,14,21,25,34,50,53,61,61,58,39,59
29,86,15,20,27,30,37,51,58,63,57,55,47,60
29,87,15,19,26,31,36,42,45,51,50,55,46,49
29,88,17,24,30,36,38,42,46,49,49,54,46,49
29,89,19,23,30,37,41,46,49,52,53,60,57,51
29,90,24,30,36,43,46,50,54,57,56,66,62,56
29,91,5,16,26,35,44,51,54,63,63,77,54,61
29,92,10,16,22,29,35,46,50,57,57,68,48,57
29,93,19,23,29,34,36,47,49,55,55,65,49,54
29,94,11,17,24,30,37,52,55,60,60,75,60,59
29,95,2,8,14,22,30,45,52,62,62,76,46,64
29,96,5,13,21,31,39,48,56,65,64,82,55,65
29,97,5,13,19,29,38,50,58,64,66,83,53,66
29,98,1,7,12,19,27,38,44,52,53,78,51,54
29,99,11,22,34,50,58,64,69,79,77,98,71,80
29,100,7,16,23,33,43,54,60,68,69,93,60,69
29,101,7,22,31,48,57,61,66,76,83,98,68,77
29,102,5,12,19,27,37,48,54,61,63,84,56,63
29,103,4,12,20,28,37,52,58,64,67,85,55,67
29,104,4,10,17,25,35,52,59,65,67,81,51,68
29,105,6,13,21,26,36,55,63,73,70,83,61,72
29,106,8,16,23,32,37,45,50,57,56,91,72,57
29,107,7,17,26,40,45,50,55,63,63,93,70,63
29,108,1,5,13,11,26,60,71,79,74,70,41,80
29,109,6,13,20,31,37,50,56,67,65,88,60,65
29,110,10,19,28,38,52,68,76,85,86,91,58,86
29,111,0,0,9,3,18,8,7,4,0,0,1,2
29,112,7,14,20,29,40,53,60,69,71,92,59,71
29,113,8,19,30,40,51,63,71,80,80,94,62,80
29,114,10,21,31,45,54,63,71,79,80,100,65,80
29,115,7,17,27,37,46,63,69,79,78,94,63,79
29,116,8,17,26,35,45,61,69,75,75,91,60,76
29,117,5,13,20,29,38,59,66,75,73,86,56,76
29,118,9,17,24,37,42,46,50,60,58,93,73,60
29,119,6,12,18,23,29,48,54,58,60,81,65,60
29,120,5,13,22,28,41,56,63,70,71,84,56,71
29,121,8,21,34,51,61,72,78,87,89,97,65,88
29,122,9,19,30,47,59,71,78,89,90,99,64,90
29,123,5,15,27,42,54,70,77,89,89,93,59,88
29,124,4,13,22,35,46,59,66,76,78,90,58,77
29,125,3,9,17,16,32,75,85,92,95,64,37,93
30,1,0,2,4,3,9,23,27,28,29,11,6,29
30,2,0,2,5,3,9,27,31,34,33,13,7,34
30,3,17,20,22,24,28,36,41,46,46,48,46,45
30,4,20,25,30,33,36,37,38,43,47,58,57,43
30,5,2,5,9,9,15,33,38,43,45,28,17,43
30,6,15,19,24,29,32,40,43,50,46,57,50,49
30,7,1,2,5,4,9,24,28,30,31,16,9,31
30,8,1,3,6,4,11,32,37,40,41,17,9,41
30,9,0,3,6,4,13,34,40,42,43,18,9,43
30,10,33,37,40,45,46,51,54,58,72,93,88,63
30,11,0,3,5,4,9,26,33,38,36,15,8,36
30,12,0,2,4,3,8,25,31,32,32,11,5,34
30,13,1,2,5,3,10,28,35,38,36,12,6,37
30,14,3,2,4,3,10,26,32,29,38,16,8,34
30,15,2,2,5,4,9,25,30,33,35,17,9,34
30,16,6,9,12,16,23,33,37,40,46,47,33,43
30,17,1,2,6,5,12,29,34,37,37,17,9,37
30,18,0,3,5,4,11,28,34,36,37,15,8,37
30,19,1,3,6,6,12,28,32,34,35,20,11,35
30,20,1,2,5,4,9,27,32,34,34,14,8,35
30,21,3,4,7,7,13,27,31,34,35,24,15,35
30,22,1,3,5,4,11,28,34,37,36,18,10,37
30,23,1,2,5,4,10,26,31,33,33,15,8,34
30,24,0,2,5,4,9,26,30,34,33,15,8,34
30,25,1,3,5,4,11,26,31,33,35,19,10,34
30,26,2,4,8,6,15,36,42,46,44,26,14,46
30,27,1,3,7,6,15,33,40,46,52,27,14,45
30,28,2,4,7,6,14,30,35,37,41,26,15,38
30,29,1,4,8,7,15,31,37,43,40,23,14,43
30,30,2,4,7,6,12,26,31,34,36,21,12,36
30,31,1,3,6,6,12,32,38,41,42,21,11,42
30,32,1,2,5,4,10,25,28,31,34,16,8,31
30,33,1,3,7,7,13,29,35,41,40,27,15,41
30,34,0,3,6,6,13,28,33,38,36,25,14,38
30,35,0,3,5,5,11,22,26,29,32,20,12,30
30,36,1,5,8,10,14,27,32,37,38,34,20,38
30,37,3,8,12,19,27,35,40,43,49,61,38,48
30,38,3,7,11,15,20,29,34,39,44,43,27,40
30,39,1,5,7,9,15,27,32,38,40,29,16,38
30,40,1,4,7,8,14,25,30,33,35,28,17,35
30,41,1,4,7,9,14,24,29,34,36,26,16,34
30,42,1,5,7,8,12,22,26,31,31,23,15,30
30,43,2,4,8,9,13,31,35,39,41,30,18,39
30,44,2,6,11,12,20,30,34,39,40,30,19,39
30,45,3,7,11,14,23,30,35,43,44,53,31,42
30,46,3,8,11,15,21,29,33,39,41,45,28,40
30,47,1,3,6,8,12,19,22,23,28,28,18,25
30,48,2,6,9,10,14,21,24,28,30,30,17,28
30,49,2,5,8,9,15,24,27,30,33,31,18,32
30,50,1,6,8,11,16,23,27,30,34,34,23,32
30,51,0,4,7,7,11,20,23,27,27,25,15,27
30,52,1,5,9,11,15,22,26,31,29,28,18,29
30,53,1,5,7,9,13,20,23,28,27,26,17,28
30,54,3,8,11,15,20,26,30,37,35,46,31,37
30,55,4,8,12,16,22,28,32,37,40,46,31,39
30,56,3,7,11,15,21,27,31,37,39,48,31,37
30,57,8,16,22,34,40,47,52,60,62,78,53,60
30,58,10,19,25,36,42,46,51,58,64,80,58,59
30,59,8,12,17,24,35,50,57,64,66,73,46,65
30,60,6,11,15,22,29,38,43,51,55,70,43,54
30,61,5,9,14,19,27,35,41,48,47,58,36,50
30,62,9,15,21,30,37,46,52,59,65,82,53,61
30,63,6,8,13,19,27,34,39,46,47,57,36,49
30,64,8,13,18,27,35,47,54,63,69,80,49,65
30,65,8,13,18,26,35,46,52,60,66,79,50,62
30,66,7,12,17,25,34,43,49,58,64,78,50,60
30,67,7,11,16,24,33,44,50,59,66,73,45,62
30,68,5,10,13,18,25,32,37,43,54,64,37,47
30,69,6,10,15,23,31,39,46,54,59,67,39,56
30,70,5,9,13,20,26,34,39,47,52,51,33,48
30,71,7,11,15,25,33,43,49,57,61,72,43,59
30,72,7,11,16,23,29,37,43,49,50,70,43,51
